client_id,product_id,date,year,month,shipments_to_client,shipments_from_client,end_stock,latent_demand,lost_sales,oos
C001,P015,2023-02-01,2023,2,44,53,11,53,0,0
C001,P015,2023-03-01,2023,3,92,69,34,69,0,0
C001,P015,2023-04-01,2023,4,27,51,10,51,0,0
C001,P015,2023-05-01,2023,5,60,59,11,59,0,0
C001,P015,2023-06-01,2023,6,55,45,21,45,0,0
C001,P015,2023-07-01,2023,7,82,78,25,78,0,0
C001,P015,2023-08-01,2023,8,53,68,10,68,0,0
C001,P015,2023-09-01,2023,9,69,60,19,60,0,0
C001,P015,2023-10-01,2023,10,36,52,3,52,0,0
C001,P015,2023-11-01,2023,11,68,68,3,68,0,0
C001,P015,2023-12-01,2023,12,91,61,33,61,0,0
C001,P015,2024-01-01,2024,1,24,57,0,57,0,1
C001,P015,2024-02-01,2024,2,56,56,0,59,3,1
C001,P015,2024-03-01,2024,3,98,79,19,79,0,0
C001,P015,2024-04-01,2024,4,56,53,22,53,0,0
C001,P015,2024-05-01,2024,5,46,56,12,56,0,0
C001,P015,2024-06-01,2024,6,78,63,27,63,0,0
C001,P015,2024-07-01,2024,7,46,59,14,59,0,0
C001,P015,2024-08-01,2024,8,57,50,21,50,0,0
C001,P015,2024-09-01,2024,9,55,58,18,58,0,0
C001,P015,2024-10-01,2024,10,57,56,19,56,0,0
C001,P015,2024-11-01,2024,11,60,76,3,76,0,0
C001,P015,2024-12-01,2024,12,79,54,28,54,0,0
C001,P015,2025-01-01,2025,1,40,63,5,63,0,0
C001,P015,2025-02-01,2025,2,88,64,29,64,0,0
C001,P015,2025-03-01,2025,3,31,49,11,49,0,0
C001,P015,2025-04-01,2025,4,49,48,12,48,0,0
C001,P015,2025-05-01,2025,5,56,65,3,65,0,0
C001,P015,2025-06-01,2025,6,56,42,17,42,0,0
C001,P015,2025-07-01,2025,7,55,66,6,66,0,0
C001,P015,2025-08-01,2025,8,54,60,0,63,3,1
C001,P015,2025-09-01,2025,9,61,54,7,54,0,0
C001,P016,2023-01-01,2023,1,30,52,14,52,0,0
C001,P016,2023-02-01,2023,2,66,66,14,66,0,0
C001,P016,2023-03-01,2023,3,77,61,30,61,0,0
C001,P016,2023-04-01,2023,4,20,47,3,47,0,0
C001,P016,2023-05-01,2023,5,140,93,50,93,0,0
C001,P016,2023-06-01,2023,6,95,103,42,103,0,0
C001,P016,2023-07-01,2023,7,76,109,9,109,0,0
C001,P016,2023-08-01,2023,8,114,92,31,92,0,0
C001,P016,2023-09-01,2023,9,57,73,15,73,0,0
C001,P016,2023-10-01,2023,10,66,71,10,71,0,0
C001,P016,2023-11-01,2023,11,54,64,0,68,4,1
C001,P016,2023-12-01,2023,12,45,45,0,53,8,1
C001,P016,2024-01-01,2024,1,80,58,22,58,0,0
C001,P016,2024-02-01,2024,2,59,58,23,58,0,0
C001,P016,2024-03-01,2024,3,40,51,12,51,0,0
C001,P016,2024-04-01,2024,4,55,53,14,53,0,0
C001,P016,2024-05-01,2024,5,105,90,29,90,0,0
C001,P016,2024-06-01,2024,6,65,90,4,90,0,0
C001,P016,2024-07-01,2024,7,106,96,14,96,0,0
C001,P016,2024-08-01,2024,8,132,109,37,109,0,0
C001,P016,2024-09-01,2024,9,34,71,0,73,2,1
C001,P016,2024-10-01,2024,10,70,70,0,76,6,1
C001,P016,2024-11-01,2024,11,76,64,12,64,0,0
C001,P016,2024-12-01,2024,12,58,59,11,59,0,0
C001,P016,2025-01-01,2025,1,58,54,15,54,0,0
C001,P016,2025-02-01,2025,2,59,53,21,53,0,0
C001,P016,2025-03-01,2025,3,59,62,18,62,0,0
C001,P016,2025-04-01,2025,4,43,53,8,53,0,0
C001,P016,2025-05-01,2025,5,69,69,8,69,0,0
C001,P016,2025-06-01,2025,6,128,91,45,91,0,0
C001,P016,2025-07-01,2025,7,87,108,24,108,0,0
C001,P016,2025-08-01,2025,8,104,104,24,104,0,0
C001,P016,2025-09-01,2025,9,107,115,16,115,0,0
C001,P017,2023-01-01,2023,1,37,71,11,71,0,0
C001,P017,2023-02-01,2023,2,84,79,16,79,0,0
C001,P017,2023-03-01,2023,3,31,47,0,65,18,1
C001,P017,2023-04-01,2023,4,81,80,1,80,0,0
C001,P017,2023-05-01,2023,5,59,60,0,62,2,1
C001,P017,2023-06-01,2023,6,81,69,12,69,0,0
C001,P017,2023-07-01,2023,7,67,70,9,70,0,0
C001,P017,2023-08-01,2023,8,73,78,4,78,0,0
C001,P017,2023-09-01,2023,9,53,57,0,68,11,1
C001,P017,2023-10-01,2023,10,130,84,46,84,0,0
C001,P017,2023-11-01,2023,11,38,71,13,71,0,0
C001,P017,2023-12-01,2023,12,56,69,0,72,3,1
C001,P017,2024-01-01,2024,1,106,75,31,75,0,0
C001,P017,2024-02-01,2024,2,59,77,13,77,0,0
C001,P017,2024-03-01,2024,3,90,75,28,75,0,0
C001,P017,2024-04-01,2024,4,48,75,1,75,0,0
C001,P017,2024-05-01,2024,5,52,53,0,73,20,1
C001,P017,2024-06-01,2024,6,78,66,12,66,0,0
C001,P017,2024-07-01,2024,7,37,49,0,68,19,1
C001,P017,2024-08-01,2024,8,42,42,0,65,23,1
C001,P017,2024-09-01,2024,9,115,79,36,79,0,0
C001,P017,2024-10-01,2024,10,28,56,8,56,0,0
C001,P017,2024-11-01,2024,11,122,86,44,86,0,0
C001,P017,2024-12-01,2024,12,63,82,25,82,0,0
C001,P017,2025-01-01,2025,1,50,75,0,76,1,1
C001,P017,2025-02-01,2025,2,120,77,43,77,0,0
C001,P017,2025-03-01,2025,3,50,76,17,76,0,0
C001,P017,2025-04-01,2025,4,78,66,29,66,0,0
C001,P017,2025-05-01,2025,5,47,59,17,59,0,0
C001,P017,2025-06-01,2025,6,64,73,8,73,0,0
C001,P017,2025-07-01,2025,7,62,68,2,68,0,0
C001,P017,2025-08-01,2025,8,126,85,43,85,0,0
C001,P017,2025-09-01,2025,9,40,68,15,68,0,0
C001,P018,2023-01-01,2023,1,0,67,20,67,0,0
C001,P018,2023-02-01,2023,2,94,78,36,78,0,0
C001,P018,2023-03-01,2023,3,94,99,31,99,0,0
C001,P018,2023-04-01,2023,4,59,85,5,85,0,0
C001,P018,2023-05-01,2023,5,156,121,40,121,0,0
C001,P018,2023-06-01,2023,6,115,142,13,142,0,0
C001,P018,2023-07-01,2023,7,84,97,0,119,22,1
C001,P018,2023-08-01,2023,8,138,104,34,104,0,0
C001,P018,2023-09-01,2023,9,96,117,13,117,0,0
C001,P018,2023-10-01,2023,10,78,74,17,74,0,0
C001,P018,2023-11-01,2023,11,54,71,0,76,5,1
C001,P018,2023-12-01,2023,12,112,89,23,89,0,0
C001,P018,2024-01-01,2024,1,86,81,28,81,0,0
C001,P018,2024-02-01,2024,2,66,68,26,68,0,0
C001,P018,2024-03-01,2024,3,77,76,27,76,0,0
C001,P018,2024-04-01,2024,4,61,87,1,87,0,0
C001,P018,2024-05-01,2024,5,156,123,34,123,0,0
C001,P018,2024-06-01,2024,6,140,148,26,148,0,0
C001,P018,2024-07-01,2024,7,172,145,53,145,0,0
C001,P018,2024-08-01,2024,8,140,160,33,160,0,0
C001,P018,2024-09-01,2024,9,80,89,24,89,0,0
C001,P018,2024-10-01,2024,10,103,86,41,86,0,0
C001,P018,2024-11-01,2024,11,42,83,0,91,8,1
C001,P018,2024-12-01,2024,12,122,79,43,79,0,0
C001,P018,2025-01-01,2025,1,63,85,21,85,0,0
C001,P018,2025-02-01,2025,2,74,89,6,89,0,0
C001,P018,2025-03-01,2025,3,89,84,11,84,0,0
C001,P018,2025-04-01,2025,4,96,78,29,78,0,0
C001,P018,2025-05-01,2025,5,112,99,42,99,0,0
C001,P018,2025-06-01,2025,6,129,138,33,138,0,0
C001,P018,2025-07-01,2025,7,121,116,38,116,0,0
C001,P018,2025-08-01,2025,8,158,179,17,179,0,0
C001,P018,2025-09-01,2025,9,103,96,24,96,0,0
C001,P019,2023-01-01,2023,1,0,21,77,21,0,0
C001,P019,2023-02-01,2023,2,0,22,55,22,0,0
C001,P019,2023-03-01,2023,3,0,26,29,26,0,0
C001,P019,2023-04-01,2023,4,9,30,8,30,0,0
C001,P019,2023-05-01,2023,5,25,30,3,30,0,0
C001,P019,2023-06-01,2023,6,31,23,11,23,0,0
C001,P019,2023-07-01,2023,7,17,26,2,26,0,0
C001,P019,2023-08-01,2023,8,52,35,19,35,0,0
C001,P019,2023-09-01,2023,9,10,24,5,24,0,0
C001,P019,2023-10-01,2023,10,39,31,13,31,0,0
C001,P019,2023-11-01,2023,11,24,29,8,29,0,0
C001,P019,2023-12-01,2023,12,21,26,3,26,0,0
C001,P019,2024-01-01,2024,1,22,22,3,22,0,0
C001,P019,2024-02-01,2024,2,23,21,5,21,0,0
C001,P019,2024-03-01,2024,3,27,32,0,34,2,1
C001,P019,2024-04-01,2024,4,38,26,12,26,0,0
C001,P019,2024-05-01,2024,5,15,27,0,30,3,1
C001,P019,2024-06-01,2024,6,22,22,0,26,4,1
C001,P019,2024-07-01,2024,7,31,23,8,23,0,0
C001,P019,2024-08-01,2024,8,27,25,10,25,0,0
C001,P019,2024-09-01,2024,9,19,24,5,24,0,0
C001,P019,2024-10-01,2024,10,25,30,0,31,1,1
C001,P019,2024-11-01,2024,11,30,27,3,27,0,0
C001,P019,2024-12-01,2024,12,28,23,8,23,0,0
C001,P019,2025-01-01,2025,1,20,28,0,28,0,1
C001,P019,2025-02-01,2025,2,30,24,6,24,0,0
C001,P019,2025-03-01,2025,3,16,22,0,22,0,1
C001,P019,2025-04-01,2025,4,25,25,0,25,0,1
C001,P019,2025-05-01,2025,5,36,24,12,24,0,0
C001,P019,2025-06-01,2025,6,18,25,5,25,0,0
C001,P019,2025-07-01,2025,7,13,18,0,18,0,1
C001,P019,2025-08-01,2025,8,35,26,9,26,0,0
C001,P019,2025-09-01,2025,9,18,25,2,25,0,0
C001,P020,2023-01-01,2023,1,0,63,32,63,0,0
C001,P020,2023-02-01,2023,2,52,60,24,60,0,0
C001,P020,2023-03-01,2023,3,52,61,15,61,0,0
C001,P020,2023-04-01,2023,4,31,40,6,40,0,0
C001,P020,2023-05-01,2023,5,39,42,3,42,0,0
C001,P020,2023-06-01,2023,6,50,49,4,49,0,0
C001,P020,2023-07-01,2023,7,75,52,27,52,0,0
C001,P020,2023-08-01,2023,8,25,43,9,43,0,0
C001,P020,2023-09-01,2023,9,62,48,23,48,0,0
C001,P020,2023-10-01,2023,10,39,59,3,59,0,0
C001,P020,2023-11-01,2023,11,69,61,11,61,0,0
C001,P020,2023-12-01,2023,12,95,70,36,70,0,0
C001,P020,2024-01-01,2024,1,62,95,3,95,0,0
C001,P020,2024-02-01,2024,2,78,67,14,67,0,0
C001,P020,2024-03-01,2024,3,74,73,15,73,0,0
C001,P020,2024-04-01,2024,4,34,41,8,41,0,0
C001,P020,2024-05-01,2024,5,46,41,13,41,0,0
C001,P020,2024-06-01,2024,6,31,40,4,40,0,0
C001,P020,2024-07-01,2024,7,50,53,1,53,0,0
C001,P020,2024-08-01,2024,8,42,35,8,35,0,0
C001,P020,2024-09-01,2024,9,47,43,12,43,0,0
C001,P020,2024-10-01,2024,10,63,63,12,63,0,0
C001,P020,2024-11-01,2024,11,67,75,4,75,0,0
C001,P020,2024-12-01,2024,12,102,76,30,76,0,0
C001,P020,2025-01-01,2025,1,46,64,12,64,0,0
C001,P020,2025-02-01,2025,2,101,87,26,87,0,0
C001,P020,2025-03-01,2025,3,53,72,7,72,0,0
C001,P020,2025-04-01,2025,4,33,33,7,33,0,0
C001,P020,2025-05-01,2025,5,64,48,23,48,0,0
C001,P020,2025-06-01,2025,6,44,53,14,53,0,0
C001,P020,2025-07-01,2025,7,44,50,8,50,0,0
C001,P020,2025-08-01,2025,8,37,37,8,37,0,0
C001,P020,2025-09-01,2025,9,61,52,17,52,0,0
C002,P001,2023-01-01,2023,1,0,43,64,43,0,0
C002,P001,2023-02-01,2023,2,0,41,23,41,0,0
C002,P001,2023-03-01,2023,3,37,46,14,46,0,0
C002,P001,2023-04-01,2023,4,28,42,0,43,1,1
C002,P001,2023-05-01,2023,5,72,58,14,58,0,0
C002,P001,2023-06-01,2023,6,93,86,21,86,0,0
C002,P001,2023-07-01,2023,7,87,90,18,90,0,0
C002,P001,2023-08-01,2023,8,85,87,16,87,0,0
C002,P001,2023-09-01,2023,9,98,77,37,77,0,0
C002,P001,2023-10-01,2023,10,7,37,7,37,0,0
C002,P001,2023-11-01,2023,11,44,45,6,45,0,0
C002,P001,2023-12-01,2023,12,64,56,14,56,0,0
C002,P001,2024-01-01,2024,1,36,39,11,39,0,0
C002,P001,2024-02-01,2024,2,47,46,12,46,0,0
C002,P001,2024-03-01,2024,3,59,56,15,56,0,0
C002,P001,2024-04-01,2024,4,21,36,0,42,6,1
C002,P001,2024-05-01,2024,5,96,64,32,64,0,0
C002,P001,2024-06-01,2024,6,36,68,0,82,14,1
C002,P001,2024-07-01,2024,7,110,77,33,77,0,0
C002,P001,2024-08-01,2024,8,62,90,5,90,0,0
C002,P001,2024-09-01,2024,9,61,60,6,60,0,0
C002,P001,2024-10-01,2024,10,25,31,0,40,9,1
C002,P001,2024-11-01,2024,11,75,50,25,50,0,0
C002,P001,2024-12-01,2024,12,19,34,10,34,0,0
C002,P001,2025-01-01,2025,1,52,44,18,44,0,0
C002,P001,2025-02-01,2025,2,37,45,10,45,0,0
C002,P001,2025-03-01,2025,3,39,47,2,47,0,0
C002,P001,2025-04-01,2025,4,47,49,0,52,3,1
C002,P001,2025-05-01,2025,5,81,61,20,61,0,0
C002,P001,2025-06-01,2025,6,83,77,26,77,0,0
C002,P001,2025-07-01,2025,7,114,101,39,101,0,0
C002,P001,2025-08-01,2025,8,32,59,12,59,0,0
C002,P001,2025-09-01,2025,9,57,69,0,75,6,1
C002,P002,2023-01-01,2023,1,18,104,22,104,0,0
C002,P002,2023-02-01,2023,2,82,77,27,77,0,0
C002,P002,2023-03-01,2023,3,102,98,31,98,0,0
C002,P002,2023-04-01,2023,4,67,80,18,80,0,0
C002,P002,2023-05-01,2023,5,57,75,0,103,28,1
C002,P002,2023-06-01,2023,6,264,180,84,180,0,0
C002,P002,2023-07-01,2023,7,133,183,34,183,0,0
C002,P002,2023-08-01,2023,8,140,172,2,172,0,0
C002,P002,2023-09-01,2023,9,170,133,39,133,0,0
C002,P002,2023-10-01,2023,10,76,88,27,88,0,0
C002,P002,2023-11-01,2023,11,95,97,25,97,0,0
C002,P002,2023-12-01,2023,12,91,106,10,106,0,0
C002,P002,2024-01-01,2024,1,104,103,11,103,0,0
C002,P002,2024-02-01,2024,2,93,99,5,99,0,0
C002,P002,2024-03-01,2024,3,94,81,18,81,0,0
C002,P002,2024-04-01,2024,4,58,67,9,67,0,0
C002,P002,2024-05-01,2024,5,135,105,39,105,0,0
C002,P002,2024-06-01,2024,6,171,205,5,205,0,0
C002,P002,2024-07-01,2024,7,260,188,77,188,0,0
C002,P002,2024-08-01,2024,8,171,201,47,201,0,0
C002,P002,2024-09-01,2024,9,118,153,12,153,0,0
C002,P002,2024-10-01,2024,10,92,95,9,95,0,0
C002,P002,2024-11-01,2024,11,92,84,17,84,0,0
C002,P002,2024-12-01,2024,12,125,99,43,99,0,0
C002,P002,2025-01-01,2025,1,84,98,29,98,0,0
C002,P002,2025-02-01,2025,2,122,103,48,103,0,0
C002,P002,2025-03-01,2025,3,28,68,8,68,0,0
C002,P002,2025-04-01,2025,4,121,115,14,115,0,0
C002,P002,2025-05-01,2025,5,181,156,39,156,0,0
C002,P002,2025-06-01,2025,6,187,226,0,233,7,1
C002,P002,2025-07-01,2025,7,325,209,116,209,0,0
C002,P002,2025-08-01,2025,8,74,150,40,150,0,0
C002,P002,2025-09-01,2025,9,102,118,24,118,0,0
C002,P003,2023-01-01,2023,1,0,50,23,50,0,0
C002,P003,2023-02-01,2023,2,57,66,14,66,0,0
C002,P003,2023-03-01,2023,3,38,47,5,47,0,0
C002,P003,2023-04-01,2023,4,27,32,0,43,11,1
C002,P003,2023-05-01,2023,5,39,39,0,40,1,1
C002,P003,2023-06-01,2023,6,55,46,9,46,0,0
C002,P003,2023-07-01,2023,7,49,45,13,45,0,0
C002,P003,2023-08-01,2023,8,51,55,9,55,0,0
C002,P003,2023-09-01,2023,9,38,46,1,46,0,0
C002,P003,2023-10-01,2023,10,32,33,0,49,16,1
C002,P003,2023-11-01,2023,11,62,56,6,56,0,0
C002,P003,2023-12-01,2023,12,24,30,0,37,7,1
C002,P003,2024-01-01,2024,1,66,48,18,48,0,0
C002,P003,2024-02-01,2024,2,45,57,6,57,0,0
C002,P003,2024-03-01,2024,3,39,44,1,44,0,0
C002,P003,2024-04-01,2024,4,28,29,0,43,14,1
C002,P003,2024-05-01,2024,5,70,45,25,45,0,0
C002,P003,2024-06-01,2024,6,35,51,9,51,0,0
C002,P003,2024-07-01,2024,7,75,59,25,59,0,0
C002,P003,2024-08-01,2024,8,36,47,14,47,0,0
C002,P003,2024-09-01,2024,9,50,53,11,53,0,0
C002,P003,2024-10-01,2024,10,27,35,3,35,0,0
C002,P003,2024-11-01,2024,11,33,36,0,48,12,1
C002,P003,2024-12-01,2024,12,83,55,28,55,0,0
C002,P003,2025-01-01,2025,1,49,55,22,55,0,0
C002,P003,2025-02-01,2025,2,20,40,2,40,0,0
C002,P003,2025-03-01,2025,3,74,58,18,58,0,0
C002,P003,2025-04-01,2025,4,21,35,4,35,0,0
C002,P003,2025-05-01,2025,5,77,53,28,53,0,0
C002,P003,2025-06-01,2025,6,29,42,15,42,0,0
C002,P003,2025-07-01,2025,7,25,39,1,39,0,0
C002,P003,2025-08-01,2025,8,54,48,7,48,0,0
C002,P003,2025-09-01,2025,9,55,54,8,54,0,0
C002,P004,2023-01-01,2023,1,0,43,47,43,0,0
C002,P004,2023-02-01,2023,2,29,58,18,58,0,0
C002,P004,2023-03-01,2023,3,36,45,9,45,0,0
C002,P004,2023-04-01,2023,4,39,40,8,40,0,0
C002,P004,2023-05-01,2023,5,70,66,12,66,0,0
C002,P004,2023-06-01,2023,6,81,93,0,97,4,1
C002,P004,2023-07-01,2023,7,66,66,0,86,20,1
C002,P004,2023-08-01,2023,8,102,87,15,87,0,0
C002,P004,2023-09-01,2023,9,76,74,17,74,0,0
C002,P004,2023-10-01,2023,10,34,51,0,55,4,1
C002,P004,2023-11-01,2023,11,50,38,12,38,0,0
C002,P004,2023-12-01,2023,12,29,34,7,34,0,0
C002,P004,2024-01-01,2024,1,53,40,20,40,0,0
C002,P004,2024-02-01,2024,2,38,50,8,50,0,0
C002,P004,2024-03-01,2024,3,47,55,0,57,2,1
C002,P004,2024-04-01,2024,4,37,37,0,42,5,1
C002,P004,2024-05-01,2024,5,75,62,13,62,0,0
C002,P004,2024-06-01,2024,6,124,98,39,98,0,0
C002,P004,2024-07-01,2024,7,39,66,12,66,0,0
C002,P004,2024-08-01,2024,8,76,76,12,76,0,0
C002,P004,2024-09-01,2024,9,109,96,25,96,0,0
C002,P004,2024-10-01,2024,10,53,55,23,55,0,0
C002,P004,2024-11-01,2024,11,41,57,7,57,0,0
C002,P004,2024-12-01,2024,12,39,39,7,39,0,0
C002,P004,2025-01-01,2025,1,31,38,0,44,6,1
C002,P004,2025-02-01,2025,2,63,50,13,50,0,0
C002,P004,2025-03-01,2025,3,56,61,8,61,0,0
C002,P004,2025-04-01,2025,4,46,51,3,51,0,0
C002,P004,2025-05-01,2025,5,92,81,14,81,0,0
C002,P004,2025-06-01,2025,6,76,75,15,75,0,0
C002,P004,2025-07-01,2025,7,106,97,24,97,0,0
C002,P004,2025-08-01,2025,8,73,97,0,106,9,1
C002,P004,2025-09-01,2025,9,83,62,21,62,0,0
C002,P005,2023-01-01,2023,1,16,78,14,78,0,0
C002,P005,2023-02-01,2023,2,57,56,15,56,0,0
C002,P005,2023-03-01,2023,3,66,70,11,70,0,0
C002,P005,2023-04-01,2023,4,87,65,33,65,0,0
C002,P005,2023-05-01,2023,5,52,74,11,74,0,0
C002,P005,2023-06-01,2023,6,64,68,7,68,0,0
C002,P005,2023-07-01,2023,7,63,65,5,65,0,0
C002,P005,2023-08-01,2023,8,49,50,4,50,0,0
C002,P005,2023-09-01,2023,9,81,63,22,63,0,0
C002,P005,2023-10-01,2023,10,46,52,16,52,0,0
C002,P005,2023-11-01,2023,11,65,64,17,64,0,0
C002,P005,2023-12-01,2023,12,43,57,3,57,0,0
C002,P005,2024-01-01,2024,1,32,35,0,43,8,1
C002,P005,2024-02-01,2024,2,63,52,11,52,0,0
C002,P005,2024-03-01,2024,3,64,57,18,57,0,0
C002,P005,2024-04-01,2024,4,59,54,23,54,0,0
C002,P005,2024-05-01,2024,5,44,55,12,55,0,0
C002,P005,2024-06-01,2024,6,38,50,0,50,0,1
C002,P005,2024-07-01,2024,7,66,63,3,63,0,0
C002,P005,2024-08-01,2024,8,67,62,8,62,0,0
C002,P005,2024-09-01,2024,9,43,44,7,44,0,0
C002,P005,2024-10-01,2024,10,41,48,0,57,9,1
C002,P005,2024-11-01,2024,11,65,51,14,51,0,0
C002,P005,2024-12-01,2024,12,83,65,32,65,0,0
C002,P005,2025-01-01,2025,1,27,49,10,49,0,0
C002,P005,2025-02-01,2025,2,74,61,23,61,0,0
C002,P005,2025-03-01,2025,3,62,60,25,60,0,0
C002,P005,2025-04-01,2025,4,35,55,5,55,0,0
C002,P005,2025-05-01,2025,5,45,42,8,42,0,0
C002,P005,2025-06-01,2025,6,44,49,3,49,0,0
C002,P005,2025-07-01,2025,7,60,63,0,65,2,1
C002,P005,2025-08-01,2025,8,74,65,9,65,0,0
C002,P005,2025-09-01,2025,9,58,61,6,61,0,0
C002,P006,2023-01-01,2023,1,0,52,49,52,0,0
C002,P006,2023-02-01,2023,2,14,51,12,51,0,0
C002,P006,2023-03-01,2023,3,66,53,25,53,0,0
C002,P006,2023-04-01,2023,4,40,65,0,66,1,1
C002,P006,2023-05-01,2023,5,84,84,0,84,0,1
C002,P006,2023-06-01,2023,6,125,103,22,103,0,0
C002,P006,2023-07-01,2023,7,95,84,33,84,0,0
C002,P006,2023-08-01,2023,8,85,103,15,103,0,0
C002,P006,2023-09-01,2023,9,74,73,16,73,0,0
C002,P006,2023-10-01,2023,10,50,56,10,56,0,0
C002,P006,2023-11-01,2023,11,27,31,6,31,0,0
C002,P006,2023-12-01,2023,12,42,42,6,42,0,0
C002,P006,2024-01-01,2024,1,32,38,0,42,4,1
C002,P006,2024-02-01,2024,2,70,63,7,63,0,0
C002,P006,2024-03-01,2024,3,58,50,15,50,0,0
C002,P006,2024-04-01,2024,4,58,50,23,50,0,0
C002,P006,2024-05-01,2024,5,72,75,20,75,0,0
C002,P006,2024-06-01,2024,6,153,115,58,115,0,0
C002,P006,2024-07-01,2024,7,44,89,13,89,0,0
C002,P006,2024-08-01,2024,8,150,119,44,119,0,0
C002,P006,2024-09-01,2024,9,47,91,0,91,0,1
C002,P006,2024-10-01,2024,10,66,65,1,65,0,0
C002,P006,2024-11-01,2024,11,63,55,9,55,0,0
C002,P006,2024-12-01,2024,12,33,42,0,46,4,1
C002,P006,2025-01-01,2025,1,47,39,8,39,0,0
C002,P006,2025-02-01,2025,2,32,40,0,41,1,1
C002,P006,2025-03-01,2025,3,30,30,0,51,21,1
C002,P006,2025-04-01,2025,4,36,36,0,59,23,1
C002,P006,2025-05-01,2025,5,92,77,15,77,0,0
C002,P006,2025-06-01,2025,6,113,108,20,108,0,0
C002,P006,2025-07-01,2025,7,142,130,32,130,0,0
C002,P006,2025-08-01,2025,8,92,116,8,116,0,0
C002,P006,2025-09-01,2025,9,112,79,41,79,0,0
C002,P007,2023-01-01,2023,1,102,116,27,116,0,0
C002,P007,2023-02-01,2023,2,118,138,7,138,0,0
C002,P007,2023-03-01,2023,3,75,65,17,65,0,0
C002,P007,2023-04-01,2023,4,60,77,0,83,6,1
C002,P007,2023-05-01,2023,5,109,80,29,80,0,0
C002,P007,2023-06-01,2023,6,23,48,4,48,0,0
C002,P007,2023-07-01,2023,7,74,68,10,68,0,0
C002,P007,2023-08-01,2023,8,55,64,1,64,0,0
C002,P007,2023-09-01,2023,9,105,90,16,90,0,0
C002,P007,2023-10-01,2023,10,86,86,16,86,0,0
C002,P007,2023-11-01,2023,11,141,130,27,130,0,0
C002,P007,2023-12-01,2023,12,98,117,8,117,0,0
C002,P007,2024-01-01,2024,1,107,108,7,108,0,0
C002,P007,2024-02-01,2024,2,116,123,0,127,4,1
C002,P007,2024-03-01,2024,3,156,102,54,102,0,0
C002,P007,2024-04-01,2024,4,34,76,12,76,0,0
C002,P007,2024-05-01,2024,5,74,58,28,58,0,0
C002,P007,2024-06-01,2024,6,51,60,19,60,0,0
C002,P007,2024-07-01,2024,7,71,79,11,79,0,0
C002,P007,2024-08-01,2024,8,45,56,0,69,13,1
C002,P007,2024-09-01,2024,9,102,76,26,76,0,0
C002,P007,2024-10-01,2024,10,69,81,14,81,0,0
C002,P007,2024-11-01,2024,11,146,121,39,121,0,0
C002,P007,2024-12-01,2024,12,72,111,0,121,10,1
C002,P007,2025-01-01,2025,1,139,111,28,111,0,0
C002,P007,2025-02-01,2025,2,118,136,10,136,0,0
C002,P007,2025-03-01,2025,3,89,99,0,128,29,1
C002,P007,2025-04-01,2025,4,78,66,12,66,0,0
C002,P007,2025-05-01,2025,5,54,66,0,70,4,1
C002,P007,2025-06-01,2025,6,99,77,22,77,0,0
C002,P007,2025-07-01,2025,7,69,73,18,73,0,0
C002,P007,2025-08-01,2025,8,43,61,0,68,7,1
C002,P007,2025-09-01,2025,9,78,64,14,64,0,0
C002,P008,2023-01-01,2023,1,0,73,45,73,0,0
C002,P008,2023-02-01,2023,2,37,79,3,79,0,0
C002,P008,2023-03-01,2023,3,128,86,45,86,0,0
C002,P008,2023-04-01,2023,4,43,85,3,85,0,0
C002,P008,2023-05-01,2023,5,128,98,33,98,0,0
C002,P008,2023-06-01,2023,6,52,85,0,86,1,1
C002,P008,2023-07-01,2023,7,85,65,20,65,0,0
C002,P008,2023-08-01,2023,8,61,79,2,79,0,0
C002,P008,2023-09-01,2023,9,71,73,0,73,0,1
C002,P008,2023-10-01,2023,10,58,58,0,71,13,1
C002,P008,2023-11-01,2023,11,72,58,14,58,0,0
C002,P008,2023-12-01,2023,12,93,81,26,81,0,0
C002,P008,2024-01-01,2024,1,69,75,20,75,0,0
C002,P008,2024-02-01,2024,2,67,87,0,91,4,1
C002,P008,2024-03-01,2024,3,58,58,0,70,12,1
C002,P008,2024-04-01,2024,4,94,82,12,82,0,0
C002,P008,2024-05-01,2024,5,117,98,31,98,0,0
C002,P008,2024-06-01,2024,6,70,75,26,75,0,0
C002,P008,2024-07-01,2024,7,85,77,34,77,0,0
C002,P008,2024-08-01,2024,8,27,61,0,74,13,1
C002,P008,2024-09-01,2024,9,68,64,4,64,0,0
C002,P008,2024-10-01,2024,10,89,72,21,72,0,0
C002,P008,2024-11-01,2024,11,104,87,38,87,0,0
C002,P008,2024-12-01,2024,12,58,73,23,73,0,0
C002,P008,2025-01-01,2025,1,70,91,2,91,0,0
C002,P008,2025-02-01,2025,2,115,81,36,81,0,0
C002,P008,2025-03-01,2025,3,38,58,16,58,0,0
C002,P008,2025-04-01,2025,4,49,65,0,65,0,1
C002,P008,2025-05-01,2025,5,101,68,33,68,0,0
C002,P008,2025-06-01,2025,6,74,78,29,78,0,0
C002,P008,2025-07-01,2025,7,54,63,20,63,0,0
C002,P008,2025-08-01,2025,8,54,74,0,75,1,1
C002,P008,2025-09-01,2025,9,64,61,3,61,0,0
C002,P009,2023-01-01,2023,1,0,59,34,59,0,0
C002,P009,2023-02-01,2023,2,31,52,13,52,0,0
C002,P009,2023-03-01,2023,3,38,51,0,58,7,1
C002,P009,2023-04-01,2023,4,91,64,27,64,0,0
